,id_jogo,Jogadora,#,set_1,set_2,set_3,set_4,set_5,Pontos_Tot,BP,V-P,Saques_Tot,Saques_Err,Saques_Ace,Rec_Tot,Rec_Err,Rec_%Pos,Rec_%_Exc.,At_Tot,At_Err,At_Blk,At_Exc.,% Exc. ,Block_Pts
231,405,WALEWSKA  OLIVEIRA,1,3,2,3,2,,10,4,4,20,3,1,-,-,.,.,12,-,3,6,50%,3
232,405,ALBUQUERQUE CAROLINA,2,*,*,*,,,-,-,-1,2,-,-,1,1,0%,0%,-,-,-,-,.,-
233,405,PEQUENO PAULA,4,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
234,405,LEYVA ANGELA,5,5,4,5,4,,22,13,10,15,2,3,35,3,54%,20%,41,4,3,19,46%,-
235,405,ERICA  MOTA (L),6,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
236,405,DOMINGAS  ARAUJO ,7,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
237,405,CLAUDIA  BUENO,8,1,6,1,6,,1,1,-2,14,1,-,-,-,.,.,3,2,-,1,33%,-
238,405,VIVIANE BRAUN,9,,,,*,,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
239,405,LORENNE  TEIXEIRA,11,*,*,,,,-,-,-,-,-,-,-,-,.,.,1,-,-,-,0%,-
240,405,COSTA MARIANA,12,2,1,2,1,,18,6,9,11,2,-,22,1,77%,32%,34,2,4,17,50%,1
241,405,NATALIA MARTINS NATALIA,13,,*,6,5,,9,5,8,12,1,1,-,-,.,.,7,-,-,6,86%,2
242,405,CRUZ NATASHA,15,6,5,,,,3,-,2,6,-,-,-,-,.,.,9,-,1,2,22%,1
243,405,CAMILA  BRAIT (L),18,*,*,*,*,,-,-,-,-,-,-,18,-,56%,39%,-,-,-,-,.,-
244,405,HOOCKER DESTINY,19,4,3,4,3,,15,8,11,19,1,1,-,-,.,.,32,3,-,13,41%,1
245,405,IARLA  COSSUL ,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
246,405,NAIANE RIOS ,,*,,*,*,,-,-,-,2,-,-,-,-,.,.,1,-,-,-,0%,-
247,405,SANTOS LARA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
248,405,GLAYCE VASCONCELOS ,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
249,405,GABRIELA CANDIDO,,,*,5,,,1,1,-2,3,1,-,14,2,50%,29%,4,-,-,1,25%,-
250,405,SARAELEN LIMA,,1,1,,,,1,-,-1,7,1,-,-,-,.,.,5,1,-,1,20%,-
251,405,EDINARA BRANCHER,,,*,2,3,,3,1,-3,10,2,-,11,1,64%,9%,10,2,1,3,30%,-
252,405,TIFANNY ABREU ,,*,,*,*,,2,-,2,2,-,-,8,-,50%,25%,7,-,-,2,29%,-
253,405,VALQUIRIA DULLIUS,,4,4,6,4,,5,3,1,10,1,1,-,-,.,.,10,1,2,2,20%,2
254,405,ANDRESSA  PICUSSA ,,,*,3,1,,12,3,11,7,1,-,1,-,100%,100%,12,-,-,10,83%,2
255,405,DIOUF VALENTINA,,5,5,1,5,,20,7,16,13,-,2,-,-,.,.,42,-,4,17,40%,1
256,405,JOSEFA FABIOLA ALVES,,2,2,4,2,,5,4,2,17,1,1,-,-,.,.,3,2,-,1,33%,3
257,405,VANESSA JANKE,,6,6,*,6,,5,2,3,8,-,1,18,1,61%,22%,9,-,1,3,33%,1
258,405,JULIA DIAS  (L),,,*,,,,-,-,-,-,-,-,1,-,0%,0%,-,-,-,-,.,-
259,405,YOANA PALACIO,,3,3,,*,,6,3,3,5,1,-,18,1,61%,17%,15,1,-,4,27%,2
260,405,TASSIA  STHAEL (L),,*,*,*,*,,-,-,-1,-,-,-,14,1,86%,36%,-,-,-,-,.,-
261,405,ARLENE XAVIER (L),,*,,*,,,-,-,-,-,-,-,4,-,100%,50%,-,-,-,-,.,-
262,406,MARA  LEÃO,1,4,3,4,,,6,3,3,10,1,-,-,-,.,.,7,1,1,2,29%,4
263,406,CAROLINE  GATTAZ,2,1,6,1,,,11,6,9,3,1,-,-,-,.,.,9,1,-,8,89%,3
264,406,MACRIS  CARNEIRO,3,2,1,2,,,3,3,2,18,1,1,-,-,.,.,2,-,-,1,50%,1
265,406,DE PAULA MARIA CECILIA,4,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
266,406,LANA  CONCEIÇÃO,6,,,*,,,3,1,3,-,-,-,1,-,0%,0%,3,-,-,3,100%,-
267,406,MARIA LUISA DE OIVEIRA,7,,,*,,,1,1,1,5,-,1,-,-,.,.,-,-,-,-,.,-
268,406,BRUNA  HONORIO,9,5,4,5,,,16,5,12,10,2,1,-,-,.,.,20,-,2,13,65%,2
269,406,GUIMARAES GABRIELA,10,6,5,6,,,10,4,7,7,-,-,15,1,73%,33%,17,2,-,9,53%,1
270,406,ZILIO PEREIRA NATÁLIA ,12,3,2,3,,,14,9,13,16,1,3,15,-,80%,53%,15,-,-,10,67%,1
271,406,GEORGIA CATTANI,15,*,*,,,,-,-,-2,4,2,-,-,-,.,.,-,-,-,-,.,-
272,406,HELENA MONIQUE,17,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
273,406,MAYANY  SOUZA,18,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
274,406,LEIA  SILVA (L),19,*,*,*,,,-,-,-2,-,-,-,10,2,60%,20%,-,-,-,-,.,-
275,406,BRUNA  COSTA,20,,,*,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
276,406,GABRIELA  PONTES,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
277,406,DIANA DUARTE,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
278,406,SEGOVIA DAYANA,,4,5,6,,,8,-,4,4,-,-,1,1,0%,0%,17,-,3,8,47%,-
279,406,KARINA  BARBOSA,,,*,*,,,2,1,-1,2,1,-,5,-,20%,0%,4,1,1,1,25%,1
280,406,BIS MILENA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
281,406,FERNANDA ISIS DA SILVA,,3,4,5,,,2,1,-,7,1,-,-,-,.,.,8,-,1,1,13%,1
282,406,NAYRA CABRAL  NAYRA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
283,406,FERNANDA TOMÉ,,2,3,4,,,7,2,-1,9,2,1,26,2,42%,23%,19,1,3,5,26%,1
284,406,ASSIS FLAVIA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
285,406,DAYSE FIGUEIREDO,,6,1,2,,,4,1,1,7,1,1,3,1,33%,0%,8,-,1,3,38%,-
286,406,ANDRESSA KRACHEFSKI (L),,*,*,*,,,-,-,-1,-,-,-,15,1,47%,13%,-,-,-,-,.,-
287,406,LETICIA  SCHERER,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
288,406,ANA FLAVIA GALVÃO,,*,*,,,,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
289,406,SONALY   CIDRÃO ,,5,6,1,,,2,-,-3,3,-,-,10,1,60%,20%,13,2,2,2,15%,-
290,406,MARIA ALEJANDRA VERHELEST,,1,2,3,,,3,1,3,10,-,1,-,-,.,.,2,-,-,2,100%,-
291,406,PAULINA  DE SOUZA,,*,*,,,,-,-,-,2,-,-,5,-,60%,0%,-,-,-,-,.,-
292,406,KISY  CESARIO,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
293,406,MARIA EDUARDA OLIVEIRA,,*,*,,,,2,-,1,1,-,-,-,-,.,.,3,-,1,2,67%,-
294,407,WALEWSKA  OLIVEIRA,1,3,2,2,2,3,13,5,6,20,2,-,-,-,.,.,19,2,3,10,53%,3
295,407,ALBUQUERQUE CAROLINA,2,*,,*,*,*,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-
296,407,PEQUENO PAULA,4,,*,*,4,5,2,-,-1,2,-,-,21,2,52%,19%,3,-,1,2,67%,-
297,407,ANGELA LEYVA ANGELA,5,5,4,4,*,,16,9,3,11,2,1,27,2,56%,15%,27,4,5,13,48%,2
298,407,ERICA  MOTA (L),6,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
299,407,DOMINGAS  ARAUJO ,7,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
300,407,CLAUDIA  BUENO,8,1,6,6,6,1,5,4,3,17,2,2,-,-,.,.,4,-,-,2,50%,1
301,407,VIVIANE BRAUN,9,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
302,407,LORENNE  TEIXEIRA,11,*,*,*,*,*,3,-,3,2,-,-,1,-,0%,0%,5,-,-,3,60%,-
303,407,COSTA MARIANA,12,2,1,1,1,2,8,2,-,23,2,2,27,1,81%,56%,17,1,4,5,29%,1
304,407,NATALIA MARTINS NATALIA,13,,*,5,5,6,10,3,6,5,-,-,-,-,.,.,20,2,2,8,40%,2
305,407,CRUZ NATASHA,15,6,5,,,,4,3,2,4,-,-,-,-,.,.,9,-,2,3,33%,1
306,407,CAMILA  BRAIT (L),18,*,*,*,*,*,-,-,-,-,-,-,18,-,78%,44%,-,-,-,-,.,-
307,407,HOOKER DESTINEE,19,4,3,3,3,4,18,8,10,14,-,2,-,-,.,.,38,6,2,13,34%,3
308,407,FRANCINE TOMAZONI,,,*,3,,,1,1,-1,2,1,-,-,-,.,.,4,1,-,1,25%,-
309,407,AMANDA  RODRIGUES,,,,*,*,*,-,-,-1,5,1,-,-,-,.,.,-,-,-,-,.,-
310,407,LORENA VIEZEL,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
311,407,ALINE SILVA ALINE,,5,4,5,5,5,15,8,11,13,1,1,-,-,.,.,14,2,1,5,36%,9
312,407,LORRAYNA MARYS,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
313,407,PAYNE  KELSIE ,,,,*,*,,-,-,-,1,-,-,-,-,.,.,1,-,-,-,0%,-
314,407,LYARA BATISTA,,3,2,*,3,3,4,2,4,12,-,-,-,-,.,.,2,-,-,2,100%,2
315,407,MARI CASSEMIRO,,4,3,4,4,4,18,5,9,17,-,-,42,4,71%,40%,38,1,4,16,42%,2
316,407,CLARISSE PEIXOTO,,6,5,6,6,6,15,6,9,18,1,3,29,2,66%,34%,31,1,2,11,35%,1
317,407,ÁLVAREZ  HERRERA ,,1,6,1,1,1,15,5,5,19,2,1,2,-,100%,50%,34,2,6,12,35%,2
318,407,LETICIA HEMELLY (L),,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
319,407,JULIANA PERDIGÃO (L),,*,*,*,*,*,-,-,-,-,-,-,15,-,67%,53%,-,-,-,-,.,-
320,407,CAMILA BARBOSA,,2,1,2,2,2,9,2,5,13,2,-,3,1,33%,33%,13,1,-,6,46%,3
321,407,PIETRA JUKOSKI PIETRA,,,*,,,,-,-,-1,3,1,-,-,-,.,.,-,-,-,-,.,-
322,408,BENTO  ELIS ,1,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
323,408,TALIA  COSTA,2,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
324,408,MARIANA  AQUINO,4,3,3,3,,,7,3,5,13,2,1,-,-,.,.,7,-,-,3,43%,3
325,408,ANA  CAMARGO (L),5,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
326,408,ANA CRISTINA VILELA PORTO ,6,1,1,1,,,3,2,3,11,-,1,-,-,.,.,2,-,-,1,50%,1
327,408,VALESKA  MENEZES,8,,,*,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
328,408,SIQUEIRA  ALINE WIME,9,*,,,,,2,-,2,-,-,-,-,-,.,.,3,-,-,2,67%,-
329,408,VIVIANE  GOES,10,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
330,408,LAZCANO JULIETA,11,6,6,6,,,10,4,7,8,1,-,-,-,.,.,14,1,1,9,64%,1
331,408,SABRINA  MACHADO,12,4,4,4,,,8,4,-,11,2,3,-,-,.,.,29,1,5,5,17%,-
332,408,GALON MARIANA,14,*,,,,,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-
333,408,PRISCILA SOUZA,16,2,2,2,,,17,7,14,12,-,-,32,1,41%,31%,28,1,1,14,50%,3
334,408,ISABELA PAQUIARDI,17,5,5,5,,,9,1,4,16,1,-,10,-,40%,40%,24,2,2,9,38%,-
335,408,JULIANA PAES JULIANA (L),18,*,*,*,,,-,-,-1,-,-,-,16,1,50%,31%,-,-,-,-,.,-
336,408,MAGGIONI ROSANE ,,*,6,1,,,1,1,1,6,-,-,-,-,.,.,-,-,-,-,.,1
337,408,ODILON  JULIANA  (L),,*,,*,,,-,-,-,1,-,-,1,-,100%,0%,-,-,-,-,.,-
338,408,FERREIRA LAIZA,,*,3,*,,,7,1,-1,4,2,-,-,-,.,.,16,5,1,6,38%,1
339,408,ARIELE FERREIRA ,,5,4,2,,,8,2,3,18,1,1,19,2,58%,26%,16,1,1,6,38%,1
340,408,PRISCILA  HELDES,,1,*,*,,,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-
341,408,LOFF RAQUEL,,,*,3,,,1,-,-,4,-,-,-,-,.,.,2,1,-,-,0%,1
342,408,IVNA COLOMBO IVNA,,2,1,4,,,17,7,15,7,-,-,19,-,32%,21%,33,1,1,13,39%,4
343,408,MOHR PAULA,,,,5,,,4,2,2,4,-,1,11,1,27%,9%,7,1,-,3,43%,-
344,408,ARIANE HELENA,,4,*,,,,2,1,-1,4,-,-,-,-,.,.,6,3,-,2,33%,-
345,408,ADRIANI  VILVERT ,,6,5,6,,,9,4,7,8,1,-,-,-,.,.,10,-,1,7,70%,2
346,408,GUTH ANA PÁULA ,,3,2,,,,1,1,-1,5,1,-,-,-,.,.,3,-,1,-,0%,1
347,408,PAPINI  SILVANA  (L),,*,*,*,,,-,-,-2,-,-,-,17,2,35%,12%,-,-,-,-,.,-
348,409,DANIELA TERRA (L),2,*,*,*,,,-,-,-,-,-,-,23,-,65%,43%,-,-,-,-,.,-
349,409,SILVA NATÁLIA ,3,,*,*,,,1,-,-2,-,-,-,-,-,.,.,5,-,3,1,20%,-
350,409,ALESSANDRA SANTOS,4,5,5,4,,,7,1,-,7,-,-,12,2,50%,33%,19,1,4,7,37%,-
351,409,FERNANDA CAMPOS FERNANDA,5,3,3,2,,,3,1,2,7,1,-,-,-,.,.,4,-,-,2,50%,1
352,409,RENATA COLOMBO,6,4,4,3,,,12,2,5,5,2,-,-,-,.,.,28,2,3,11,39%,1
353,409,BARRETO  MARIANA ,7,1,1,6,,,3,3,3,8,-,1,1,-,0%,0%,2,-,-,1,50%,1
354,409,FERNANDES DA SILVA  NATÁLIA ,8,2,2,1,,,8,1,-4,12,3,-,31,4,26%,16%,16,5,-,7,44%,1
355,409,ANGELICA MALINVERNO,9,6,6,5,,,3,-,-1,7,-,-,-,-,.,.,9,2,2,2,22%,1
356,409,EMILCE SOSA EMILCE,10,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
357,409,LIMA GABRIELLE,11,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
358,409,EDUARDA SILVA EDUARDA (L),13,*,,,,,-,-,-2,-,-,-,3,2,0%,0%,-,-,-,-,.,-
359,409,DIANA MAXIMILIANO  DIANA,14,,*,*,,,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-
360,409,MACEDO  EDUARDA,20,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
361,409,CLAUDINO FABIANA,,2,2,2,,,9,3,8,7,-,1,-,-,.,.,9,-,1,7,78%,1
362,409,LLOYD CARLI ELLEN,,3,3,3,,,3,2,2,19,1,1,-,-,.,.,2,-,-,2,100%,-
363,409,ELLEN  BRAGA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
364,409,BORGO PAULA,,,*,*,,,-,-,-1,-,-,-,-,-,.,.,4,-,1,-,0%,-
365,409,MONTIBELLER ROSAMARIA,,,,*,,,2,-,2,-,-,-,3,-,100%,33%,3,-,-,2,67%,-
366,409,MICHELLE PAVAO,,1,1,1,,,8,5,5,17,1,4,7,-,86%,71%,13,-,2,3,23%,1
367,409,NICOLE  FAWCETT,,6,6,6,,,11,5,7,5,2,1,-,-,.,.,16,2,-,7,44%,3
368,409,LAIS  VASQUEZ (L),,,*,,,,-,-,-,1,-,-,1,-,100%,100%,-,-,-,-,.,-
369,409,FRANCYNNE  JACINTHO,,,,*,,,-,-,-1,-,-,-,-,-,.,.,1,1,-,-,0%,-
370,409,ANANDA  MARINHO,,,*,*,,,-,-,-,4,-,-,-,-,.,.,-,-,-,-,.,-
371,409,ANA CAROLINA SILVA ,,5,5,5,,,11,5,9,8,-,-,-,-,.,.,10,1,1,7,70%,4
372,409,FERNANDA  GARAY,,4,4,4,,,15,9,13,13,-,1,19,1,53%,21%,14,1,-,11,79%,3
373,409,SUELEN  PINTO (L),,*,*,*,,,-,-,-,-,-,-,12,-,75%,75%,1,-,-,-,0%,-
374,409,SILVA GABRIELA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
375,409,CAIXETA BRUNA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
376,410,SEGOVIA DAYANA,3,4,5,4,,,11,3,4,7,1,-,-,-,.,.,26,-,6,9,35%,2
377,410,KARINA  BARBOSA,4,*,*,2,,,4,1,1,4,1,-,19,1,68%,47%,10,-,1,4,40%,-
378,410,FERNANDA ISIS DA SILVA,6,3,4,3,,,5,-,2,11,-,-,-,-,.,.,12,-,3,4,33%,1
379,410,FERNANDA TOMÉ,8,2,3,5,,,20,6,10,11,2,-,24,1,67%,46%,43,2,5,17,40%,3
380,410,ASSIS FLAVIA,9,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
381,410,DAYSE FIGUEIREDO,10,6,1,6,,,4,2,4,10,-,2,-,-,.,.,6,-,-,2,33%,-
382,410,ANDRESSA KRACHEFSKI (L),11,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
383,410,ANA FLAVIA GALVÃO,13,*,*,,,,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
384,410,SONALY   CIDRÃO ,14,5,6,,,,1,-,-4,7,-,-,11,1,64%,27%,11,2,2,1,9%,-
385,410,MARIA ALEJANDRA VERHELEST,15,1,2,1,,,1,1,-1,8,2,-,-,-,.,.,2,-,-,1,50%,-
386,410,PAULINA  DE SOUZA (L),17,*,*,*,,,-,-,-,-,-,-,15,-,73%,60%,-,-,-,-,.,-
387,410,KISY  CESARIO,19,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
388,410,MARIA EDUARDA OLIVEIRA,20,*,*,,,,3,1,2,3,-,-,-,-,.,.,5,1,-,3,60%,-
389,410,MAYHARA SILVA ,,1,5,5,,,12,5,12,5,-,-,-,-,.,.,11,-,-,6,55%,6
390,410,NATIELE GONCALVES ,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
391,410,KOSHELEVA TATYANA,,3,1,1,,,12,5,9,10,-,-,3,1,33%,33%,25,1,1,12,48%,-
392,410,BARRETO JUCYELE,,4,2,2,,,8,4,6,16,-,1,-,-,.,.,8,1,1,3,38%,4
393,410,CAROLINA LEITE ,,*,*,*,,,-,-,-,4,-,-,-,-,.,.,-,-,-,-,.,-
394,410,LAGE VITORIA,,*,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
395,410,GABRIELLA SOUZA  (L),,*,*,*,,,-,-,-1,-,-,-,24,1,75%,50%,-,-,-,-,.,-
396,410,ROBERTA RATZKE,,5,3,3,,,4,3,4,13,-,1,1,-,0%,0%,1,-,-,1,100%,2
397,410,KASIELY  CLEMENTE,,*,*,*,,,-,-,-,4,-,-,2,-,100%,50%,-,-,-,-,.,-
398,410,MONIQUE  PAVAO,,2,6,6,,,11,5,6,15,-,2,8,-,25%,13%,20,2,3,6,30%,3
399,410,YONKAIRA   ISABEL,,6,4,4,,,16,6,9,6,3,-,18,-,67%,44%,29,3,1,14,48%,2
400,410,LINDA JESSICA COSTA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
401,411,LARA NOBRE,1,6,5,6,5,6,10,3,8,15,-,-,3,1,0%,0%,10,1,-,6,60%,4
402,411,GIOVANA GASPARINI,2,1,6,1,6,1,1,1,-2,18,3,1,-,-,.,.,1,-,-,-,0%,-
403,411,PAMELA SANABIO,3,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
404,411,MARCELLA AMARAL,4,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
405,411,PRISCILA DAROIT,5,5,4,5,4,5,18,6,9,14,1,2,31,-,48%,35%,40,5,3,12,30%,4
406,411,LARISSA GONGRA,6,*,*,,,,-,-,-,4,-,-,-,-,.,.,-,-,-,-,.,-
407,411,SILVA JOYCE,7,4,3,4,3,4,17,3,10,8,1,-,-,-,.,.,40,3,3,17,43%,-
408,411,ARIANNE TOLENTINO,8,*,,*,,,1,-,-,-,-,-,-,-,.,.,1,1,-,-,0%,1
409,411,VIVIAN  JORGE,9,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
410,411,SASSA GONZAGA (L),10,*,*,*,*,*,-,-,-1,-,-,-,21,1,62%,38%,-,-,-,-,.,-
411,411,THAIS SOUZA,11,2,1,2,1,2,19,5,7,13,3,-,45,3,47%,22%,37,5,1,18,49%,1
412,411,CAROL WON HELD,12,,,,*,,-,-,-,-,-,-,1,-,100%,100%,-,-,-,-,.,-
413,411,CARLA SANTOS,13,,,,*,*,-,-,-1,-,-,-,-,-,.,.,2,-,1,-,0%,-
414,411,DUTRA GABRIELA (L),14,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
415,411,GIOVANNA FANT,16,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
416,411,STEPHANY CARVALHO (L),17,*,*,*,*,*,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
417,411,LETICIA HAGE,18,3,2,3,2,3,9,4,7,19,2,1,-,-,.,.,11,-,-,5,45%,3
418,411,JULIANA CARRIJO,19,*,,*,*,*,1,1,1,4,-,1,-,-,.,.,-,-,-,-,.,-
419,411,JULIA MOURA,20,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
420,411,MILKA MARCILIA ,,5,2,5,6,6,12,5,9,14,-,1,-,-,.,.,12,2,1,6,50%,5
421,411,NATALIA ARAUJO  (L),,*,*,*,*,*,-,-,-2,-,-,-,23,2,57%,43%,-,-,-,-,.,-
422,411,DANIELLE LINS ,,6,3,6,1,1,5,5,3,20,1,4,-,-,.,.,2,-,1,-,0%,1
423,411,MAIRA  CIPRIANO CLARO ,,1,4,1,2,2,16,7,9,16,1,1,19,1,58%,37%,26,3,2,15,58%,-
424,411,JACKELINE  SANTOS,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
425,411,THAISA  DAHER DE MENEZES,,,*,2,3,3,11,4,9,13,-,1,-,-,.,.,13,1,1,9,69%,1
426,411,LAYS  FREITAS,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
427,411,VIVIAN  PELLEGRINO,,2,5,,,,1,1,1,8,-,-,-,-,.,.,2,-,-,-,0%,1
428,411,TAINARA SANTOS ,,*,*,,,,-,-,-,-,-,-,1,-,100%,100%,-,-,-,-,.,-
429,411,AMANDA  FRANCISCO,,4,1,4,5,5,10,4,8,20,-,1,41,1,59%,51%,22,1,-,9,41%,-
430,411,SARA SILVA,,*,*,,,*,1,1,-,-,-,-,-,-,.,.,5,-,1,1,20%,-
431,411,JUMA   SILVA,,*,*,,,,-,-,-,6,-,-,-,-,.,.,-,-,-,-,.,-
432,411,SKOWRONSKA KATARZYNA,,3,6,3,4,4,23,6,12,9,-,-,-,-,.,.,45,4,7,23,51%,-
433,411,RODRIGUEZ ELINA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
434,412,NAIANE RIOS ,3,*,,,*,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
435,412,GABRIELA CANDIDO,6,,*,,,,-,-,-1,1,-,-,5,1,60%,0%,-,-,-,-,.,-
436,412,SARAELEN LIMA,7,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
437,412,EDINARA BRANCHER,9,,,*,*,,-,-,-,-,-,-,-,-,.,.,3,-,-,-,0%,-
438,412,TIFANNY ABREU ,10,*,*,,*,,3,1,1,3,1,-,3,-,67%,33%,6,1,-,3,50%,-
439,412,VALQUIRIA DULLIUS,11,4,5,2,2,,10,1,2,18,5,1,1,-,100%,100%,13,1,2,8,62%,1
440,412,ANDRESSA  PICUSSA ,12,1,2,5,5,,10,4,6,11,2,-,-,-,.,.,13,1,1,8,62%,2
441,412,DIOUF VALENTINA,13,5,6,3,3,,16,6,8,15,-,-,-,-,.,.,30,4,4,12,40%,4
442,412,JOSEFA FABIOLA ALVES,14,2,3,6,6,,3,3,3,11,-,2,-,-,.,.,1,-,-,1,100%,-
443,412,VANESSA JANKE,16,3,4,4,4,,7,1,4,10,1,-,25,1,72%,36%,12,1,-,5,42%,2
444,412,JULIA DIAS  (L),17,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
445,412,YOANA PALACIO,18,6,1,1,1,,12,3,9,8,1,-,17,-,82%,47%,19,-,2,11,58%,1
446,412,TASSIA  STHAEL (L),19,*,*,*,*,,-,-,-1,-,-,-,22,1,73%,45%,-,-,-,-,.,-
447,412,ARLENE XAVIER (L),20,*,*,*,*,,1,1,1,5,-,1,5,-,80%,60%,-,-,-,-,.,-
448,412,MARA  LEÃO,,1,1,1,6,,10,4,9,12,1,-,-,-,.,.,10,-,-,5,50%,5
449,412,CAROLINE  GATTAZ,,4,4,4,3,,14,7,11,8,2,-,-,-,.,.,15,-,1,13,87%,1
450,412,MACRIS  CARNEIRO,,5,5,5,4,,2,-,-,13,2,-,1,-,100%,0%,5,-,-,2,40%,-
451,412, cica,,,,*,,,-,-,-2,1,1,-,3,1,0%,0%,-,-,-,-,.,-
452,412,LANA  CONCEIÇÃO,,,,*,,,3,-,2,2,1,-,-,-,.,.,3,-,-,3,100%,-
453,412,MARIA LUISA DE OIVEIRA,,,,*,,,-,-,-1,1,-,-,-,-,.,.,2,1,-,-,0%,-
454,412,BRUNA  HONORIO,,2,2,2,1,,11,5,6,14,-,1,-,-,.,.,24,3,2,9,38%,1
455,412,GUIMARAES GABRIELA,,3,3,3,2,,13,5,7,18,1,1,24,2,67%,25%,26,-,3,12,46%,-
456,412,ZILIO PEREIRA NATÁLIA ,,6,6,6,5,,12,4,4,10,2,-,24,1,58%,25%,23,1,4,10,43%,2
457,412,GEORGIA CATTANI (L),,*,*,,*,,1,1,1,7,-,1,-,-,.,.,-,-,-,-,.,-
458,412,MAYANY  SOUZA,,,*,*,,,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-
459,412,LEIA  SILVA (L),,*,*,*,*,,-,-,-,-,-,-,20,-,70%,25%,-,-,-,-,.,-
460,412,BRUNA  COSTA,,,,*,,,-,-,-1,1,1,-,-,-,.,.,-,-,-,-,.,-
461,413,DIANA DUARTE,2,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
462,413,SEGOVIA DAYANA,3,4,6,5,,,14,3,8,11,-,-,1,-,0%,0%,29,1,5,14,48%,-
