id_jogo,Jogadora,#,set_1,set_2,set_3,set_4,set_5,Pontos_Tot,BP,V-P,Saques_Tot,Saques_Err,Saques_Ace,Rec_Tot,Rec_Err,Rec_%Pos,Rec_%_Exc.,At_Tot,At_Err,At_Blk,At_Exc.,% Exc. ,Block_Pts,time
403,AMANDA  RODRIGUES,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,ESPORTE CLUBE PINHEIROS
403,LORENA VIEZEL,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,ESPORTE CLUBE PINHEIROS
403,NATALIA DANIELSKI,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,ESPORTE CLUBE PINHEIROS
403,ALINE SILVA ALINE,,,*,*,*,,-,-,-,6,-,-,-,-,.,.,-,-,-,-,.,-,ESPORTE CLUBE PINHEIROS
403,LORRAYNA MARYS,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,ESPORTE CLUBE PINHEIROS
403,PAYNE  KELSIE ,,,*,*,*,,2,2,2,2,-,1,-,-,.,.,9,-,-,-,0%,1,ESPORTE CLUBE PINHEIROS
403,LYARA BATISTA,,6,2,3,6,,5,4,5,16,-,2,-,-,.,.,3,-,-,1,33%,2,ESPORTE CLUBE PINHEIROS
403,MARI CASSEMIRO,,3,5,6,3,,8,4,-1,14,3,-,24,2,54%,38%,26,3,1,7,27%,1,ESPORTE CLUBE PINHEIROS
403,CLARISSE PEIXOTO,,1,3,4,1,,12,3,7,10,-,-,10,1,50%,20%,33,2,2,12,36%,-,ESPORTE CLUBE PINHEIROS
403,ÁLVAREZ  HERRERA ,,4,6,1,4,,20,5,8,13,2,1,7,1,57%,14%,42,5,4,18,43%,1,ESPORTE CLUBE PINHEIROS
403,LETICIA HEMELLY (L),,,*,,*,,-,-,-1,-,-,-,-,-,.,.,2,1,-,-,0%,-,ESPORTE CLUBE PINHEIROS
403,JULIANA PERDIGÃO (L),,*,*,*,*,,-,-,-1,-,-,-,42,1,71%,48%,-,-,-,-,.,-,ESPORTE CLUBE PINHEIROS
403,CAMILA BARBOSA,,2,4,5,2,,9,2,5,7,3,-,-,-,.,.,16,1,-,7,44%,2,ESPORTE CLUBE PINHEIROS
403,PIETRA JUKOSKI PIETRA,,*,*,*,,,-,-,-1,5,1,-,-,-,.,.,-,-,-,-,.,-,ESPORTE CLUBE PINHEIROS
404,LARA NOBRE,1,6,6,6,5,,11,6,9,13,2,1,-,-,.,.,9,-,-,7,78%,3,FLUMINENSE F.C.
404,GIOVANA GASPARINI,2,1,1,1,6,,2,1,1,12,1,1,-,-,.,.,1,-,-,1,100%,-,FLUMINENSE F.C.
404,PAMELA SANABIO,3,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
404,MARCELLA AMARAL,4,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
404,PRISCILA DAROIT,5,5,5,5,4,,20,10,14,10,1,-,19,1,26%,26%,35,2,2,15,43%,5,FLUMINENSE F.C.
404,LARISSA GONGRA,6,*,*,*,,,7,2,6,11,-,-,-,-,.,.,6,-,1,3,50%,4,FLUMINENSE F.C.
404,JOYCE SILVA,7,4,4,4,3,,18,6,9,7,1,-,-,-,.,.,43,5,3,18,42%,-,FLUMINENSE F.C.
404,ARIANNE TOLENTINO,8,*,*,*,,,-,-,-2,-,-,-,-,-,.,.,4,2,-,-,0%,-,FLUMINENSE F.C.
404,VIVIAN  JORGE,9,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
404,SASSA GONZAGA (L),10,*,*,*,*,,-,-,-1,-,-,-,19,1,53%,37%,-,-,-,-,.,-,FLUMINENSE F.C.
404,THAIS SOUZA,11,2,2,2,1,,6,2,-2,19,2,-,28,2,36%,18%,19,3,1,5,26%,1,FLUMINENSE F.C.
404,CAROL WON HELD,12,,*,,,,-,-,-,-,-,-,2,-,50%,50%,-,-,-,-,.,-,FLUMINENSE F.C.
404,CARLA SANTOS,13,,,,*,,1,-,1,-,-,-,1,-,0%,0%,1,-,-,1,100%,-,FLUMINENSE F.C.
404,GABRIELA DUTRA (L),14,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
404,GIOVANNA FANT,16,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
404,STEPHANY CARVALHO (L),17,*,*,*,*,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
404,LETICIA HAGE,18,3,3,3,2,,2,1,2,7,-,-,-,-,.,.,5,-,-,2,40%,-,FLUMINENSE F.C.
404,JULIANA CARRIJO,19,*,*,*,*,,-,-,-,8,-,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
404,JULIA MOURA,20,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
404,ROSANE MAGGIONI,,*,,*,*,,1,-,1,-,-,-,-,-,.,.,-,-,-,-,.,1,VOLEI BALNEARIO CAMBORIU
404,JULIANA ODILON (L),,*,*,,*,,-,-,-1,1,-,-,7,1,0%,0%,1,-,-,-,0%,-,VOLEI BALNEARIO CAMBORIU
404,LAIZA FERREIRA,,*,*,*,*,,-,-,-1,2,-,-,-,-,.,.,2,1,-,-,0%,-,VOLEI BALNEARIO CAMBORIU
404,ARIELE FERREIRA ,,,5,4,5,,10,3,4,5,-,-,15,-,47%,40%,29,4,2,10,34%,-,VOLEI BALNEARIO CAMBORIU
404,PRISCILA  HELDES,,2,1,6,1,,1,1,-,12,1,1,1,-,0%,0%,-,-,-,-,.,-,VOLEI BALNEARIO CAMBORIU
404,RAQUEL LOFF,,,,*,6,,2,1,1,4,1,1,-,-,.,.,2,-,-,-,0%,1,VOLEI BALNEARIO CAMBORIU
404,IVNA COLOMBO IVNA,,3,2,1,2,,10,3,2,10,-,-,42,-,43%,26%,30,4,4,10,33%,-,VOLEI BALNEARIO CAMBORIU
404,PAULA MOHR,,6,,*,,,2,-,-1,3,-,-,8,-,25%,0%,7,3,-,2,29%,-,VOLEI BALNEARIO CAMBORIU
404,ARIANE HELENA,,5,4,3,4,,12,5,2,15,1,3,-,-,.,.,39,5,4,8,21%,1,VOLEI BALNEARIO CAMBORIU
404,ADRIANI  VILVERT ,,1,6,5,*,,5,1,3,9,-,-,-,-,.,.,8,-,2,5,63%,-,VOLEI BALNEARIO CAMBORIU
404,GUTH ANA PÁULA ,,4,3,2,3,,9,5,6,15,1,2,-,-,.,.,8,1,1,3,38%,4,VOLEI BALNEARIO CAMBORIU
404,SILVANA PAPINI (L),,*,*,*,*,,-,-,-,-,-,-,6,-,50%,33%,-,-,-,-,.,-,VOLEI BALNEARIO CAMBORIU
405,WALEWSKA  OLIVEIRA,1,3,2,3,2,,10,4,4,20,3,1,-,-,.,.,12,-,3,6,50%,3,OSASCO VOLEIBOL CLUBE/AUDAX
405,CAROLINA ALBUQUERQUE,2,*,*,*,,,-,-,-1,2,-,-,1,1,0%,0%,-,-,-,-,.,-,OSASCO VOLEIBOL CLUBE/AUDAX
405,PAULA PEQUENO,4,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,OSASCO VOLEIBOL CLUBE/AUDAX
405,LEYVA ANGELA,5,5,4,5,4,,22,13,10,15,2,3,35,3,54%,20%,41,4,3,19,46%,-,OSASCO VOLEIBOL CLUBE/AUDAX
405,ERICA  MOTA (L),6,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,OSASCO VOLEIBOL CLUBE/AUDAX
405,DOMINGAS  ARAUJO ,7,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,OSASCO VOLEIBOL CLUBE/AUDAX
405,CLAUDIA  BUENO,8,1,6,1,6,,1,1,-2,14,1,-,-,-,.,.,3,2,-,1,33%,-,OSASCO VOLEIBOL CLUBE/AUDAX
405,VIVIANE BRAUN,9,,,,*,,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-,OSASCO VOLEIBOL CLUBE/AUDAX
405,LORENNE  TEIXEIRA,11,*,*,,,,-,-,-,-,-,-,-,-,.,.,1,-,-,-,0%,-,OSASCO VOLEIBOL CLUBE/AUDAX
405,MARIANA COSTA,12,2,1,2,1,,18,6,9,11,2,-,22,1,77%,32%,34,2,4,17,50%,1,OSASCO VOLEIBOL CLUBE/AUDAX
405,NATALIA MARTINS NATALIA,13,,*,6,5,,9,5,8,12,1,1,-,-,.,.,7,-,-,6,86%,2,OSASCO VOLEIBOL CLUBE/AUDAX
405,NATASHA CRUZ,15,6,5,,,,3,-,2,6,-,-,-,-,.,.,9,-,1,2,22%,1,OSASCO VOLEIBOL CLUBE/AUDAX
405,CAMILA  BRAIT (L),18,*,*,*,*,,-,-,-,-,-,-,18,-,56%,39%,-,-,-,-,.,-,OSASCO VOLEIBOL CLUBE/AUDAX
405,HOOCKER DESTINY,19,4,3,4,3,,15,8,11,19,1,1,-,-,.,.,32,3,-,13,41%,1,OSASCO VOLEIBOL CLUBE/AUDAX
405,IARLA  COSSUL ,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SESI VOLEI BAURU
405,NAIANE RIOS ,,*,,*,*,,-,-,-,2,-,-,-,-,.,.,1,-,-,-,0%,-,SESI VOLEI BAURU
405,LARA SANTOS,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SESI VOLEI BAURU
405,GLAYCE VASCONCELOS ,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SESI VOLEI BAURU
405,GABRIELA CANDIDO,,,*,5,,,1,1,-2,3,1,-,14,2,50%,29%,4,-,-,1,25%,-,SESI VOLEI BAURU
405,SARAELEN LIMA,,1,1,,,,1,-,-1,7,1,-,-,-,.,.,5,1,-,1,20%,-,SESI VOLEI BAURU
405,EDINARA BRANCHER,,,*,2,3,,3,1,-3,10,2,-,11,1,64%,9%,10,2,1,3,30%,-,SESI VOLEI BAURU
405,TIFANNY ABREU ,,*,,*,*,,2,-,2,2,-,-,8,-,50%,25%,7,-,-,2,29%,-,SESI VOLEI BAURU
405,VALQUIRIA DULLIUS,,4,4,6,4,,5,3,1,10,1,1,-,-,.,.,10,1,2,2,20%,2,SESI VOLEI BAURU
405,ANDRESSA  PICUSSA ,,,*,3,1,,12,3,11,7,1,-,1,-,100%,100%,12,-,-,10,83%,2,SESI VOLEI BAURU
405,VALENTINA DIOUF,,5,5,1,5,,20,7,16,13,-,2,-,-,.,.,42,-,4,17,40%,1,SESI VOLEI BAURU
405,JOSEFA FABIOLA ALVES,,2,2,4,2,,5,4,2,17,1,1,-,-,.,.,3,2,-,1,33%,3,SESI VOLEI BAURU
405,VANESSA JANKE,,6,6,*,6,,5,2,3,8,-,1,18,1,61%,22%,9,-,1,3,33%,1,SESI VOLEI BAURU
405,JULIA DIAS  (L),,,*,,,,-,-,-,-,-,-,1,-,0%,0%,-,-,-,-,.,-,SESI VOLEI BAURU
405,YOANA PALACIO,,3,3,,*,,6,3,3,5,1,-,18,1,61%,17%,15,1,-,4,27%,2,SESI VOLEI BAURU
405,TASSIA  STHAEL (L),,*,*,*,*,,-,-,-1,-,-,-,14,1,86%,36%,-,-,-,-,.,-,SESI VOLEI BAURU
405,ARLENE XAVIER (L),,*,,*,,,-,-,-,-,-,-,4,-,100%,50%,-,-,-,-,.,-,SESI VOLEI BAURU
406,MARA  LEÃO,1,4,3,4,,,6,3,3,10,1,-,-,-,.,.,7,1,1,2,29%,4,MINAS TENIS CLUBE
406,CAROLINE  GATTAZ,2,1,6,1,,,11,6,9,3,1,-,-,-,.,.,9,1,-,8,89%,3,MINAS TENIS CLUBE
406,MACRIS  CARNEIRO,3,2,1,2,,,3,3,2,18,1,1,-,-,.,.,2,-,-,1,50%,1,MINAS TENIS CLUBE
406,DE PAULA MARIA CECILIA,4,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,MINAS TENIS CLUBE
406,LANA  CONCEIÇÃO,6,,,*,,,3,1,3,-,-,-,1,-,0%,0%,3,-,-,3,100%,-,MINAS TENIS CLUBE
406,MARIA LUISA DE OIVEIRA,7,,,*,,,1,1,1,5,-,1,-,-,.,.,-,-,-,-,.,-,MINAS TENIS CLUBE
406,BRUNA  HONORIO,9,5,4,5,,,16,5,12,10,2,1,-,-,.,.,20,-,2,13,65%,2,MINAS TENIS CLUBE
406,GABRIELA GUIMARAES,10,6,5,6,,,10,4,7,7,-,-,15,1,73%,33%,17,2,-,9,53%,1,MINAS TENIS CLUBE
406,NATÁLIA ZILIO PEREIRA,12,3,2,3,,,14,9,13,16,1,3,15,-,80%,53%,15,-,-,10,67%,1,MINAS TENIS CLUBE
406,GEORGIA CATTANI,15,*,*,,,,-,-,-2,4,2,-,-,-,.,.,-,-,-,-,.,-,MINAS TENIS CLUBE
406,HELENA MONIQUE,17,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,MINAS TENIS CLUBE
406,MAYANY  SOUZA,18,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,MINAS TENIS CLUBE
406,LEIA  SILVA (L),19,*,*,*,,,-,-,-2,-,-,-,10,2,60%,20%,-,-,-,-,.,-,MINAS TENIS CLUBE
406,BRUNA  COSTA,20,,,*,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,MINAS TENIS CLUBE
406,GABRIELA  PONTES,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SAO CRISTOVAO SAUDE SAO CAETANO
406,DIANA DUARTE,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SAO CRISTOVAO SAUDE SAO CAETANO
406,DAYANA SEGOVIA,,4,5,6,,,8,-,4,4,-,-,1,1,0%,0%,17,-,3,8,47%,-,SAO CRISTOVAO SAUDE SAO CAETANO
406,KARINA  BARBOSA,,,*,*,,,2,1,-1,2,1,-,5,-,20%,0%,4,1,1,1,25%,1,SAO CRISTOVAO SAUDE SAO CAETANO
406,MILENA BIS,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SAO CRISTOVAO SAUDE SAO CAETANO
406,FERNANDA ISIS DA SILVA,,3,4,5,,,2,1,-,7,1,-,-,-,.,.,8,-,1,1,13%,1,SAO CRISTOVAO SAUDE SAO CAETANO
406,NAYRA CABRAL  NAYRA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SAO CRISTOVAO SAUDE SAO CAETANO
406,FERNANDA TOMÉ,,2,3,4,,,7,2,-1,9,2,1,26,2,42%,23%,19,1,3,5,26%,1,SAO CRISTOVAO SAUDE SAO CAETANO
406,FLAVIA ASSIS,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SAO CRISTOVAO SAUDE SAO CAETANO
406,DAYSE FIGUEIREDO,,6,1,2,,,4,1,1,7,1,1,3,1,33%,0%,8,-,1,3,38%,-,SAO CRISTOVAO SAUDE SAO CAETANO
406,ANDRESSA KRACHEFSKI (L),,*,*,*,,,-,-,-1,-,-,-,15,1,47%,13%,-,-,-,-,.,-,SAO CRISTOVAO SAUDE SAO CAETANO
406,LETICIA  SCHERER,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SAO CRISTOVAO SAUDE SAO CAETANO
406,ANA FLAVIA GALVÃO,,*,*,,,,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-,SAO CRISTOVAO SAUDE SAO CAETANO
406,SONALY   CIDRÃO ,,5,6,1,,,2,-,-3,3,-,-,10,1,60%,20%,13,2,2,2,15%,-,SAO CRISTOVAO SAUDE SAO CAETANO
406,MARIA ALEJANDRA VERHELEST,,1,2,3,,,3,1,3,10,-,1,-,-,.,.,2,-,-,2,100%,-,SAO CRISTOVAO SAUDE SAO CAETANO
406,PAULINA  DE SOUZA,,*,*,,,,-,-,-,2,-,-,5,-,60%,0%,-,-,-,-,.,-,SAO CRISTOVAO SAUDE SAO CAETANO
406,KISY  CESARIO,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SAO CRISTOVAO SAUDE SAO CAETANO
406,MARIA EDUARDA OLIVEIRA,,*,*,,,,2,-,1,1,-,-,-,-,.,.,3,-,1,2,67%,-,SAO CRISTOVAO SAUDE SAO CAETANO
407,WALEWSKA  OLIVEIRA,1,3,2,2,2,3,13,5,6,20,2,-,-,-,.,.,19,2,3,10,53%,3,OSASCO VOLEIBOL CLUBE/AUDAX
407,CAROLINA ALBUQUERQUE,2,*,,*,*,*,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-,OSASCO VOLEIBOL CLUBE/AUDAX
407,PAULA PEQUENO,4,,*,*,4,5,2,-,-1,2,-,-,21,2,52%,19%,3,-,1,2,67%,-,OSASCO VOLEIBOL CLUBE/AUDAX
407,ANGELA LEYVA ANGELA,5,5,4,4,*,,16,9,3,11,2,1,27,2,56%,15%,27,4,5,13,48%,2,OSASCO VOLEIBOL CLUBE/AUDAX
407,ERICA  MOTA (L),6,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,OSASCO VOLEIBOL CLUBE/AUDAX
407,DOMINGAS  ARAUJO ,7,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,OSASCO VOLEIBOL CLUBE/AUDAX
407,CLAUDIA  BUENO,8,1,6,6,6,1,5,4,3,17,2,2,-,-,.,.,4,-,-,2,50%,1,OSASCO VOLEIBOL CLUBE/AUDAX
407,VIVIANE BRAUN,9,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,OSASCO VOLEIBOL CLUBE/AUDAX
407,LORENNE  TEIXEIRA,11,*,*,*,*,*,3,-,3,2,-,-,1,-,0%,0%,5,-,-,3,60%,-,OSASCO VOLEIBOL CLUBE/AUDAX
407,MARIANA COSTA,12,2,1,1,1,2,8,2,-,23,2,2,27,1,81%,56%,17,1,4,5,29%,1,OSASCO VOLEIBOL CLUBE/AUDAX
407,NATALIA MARTINS NATALIA,13,,*,5,5,6,10,3,6,5,-,-,-,-,.,.,20,2,2,8,40%,2,OSASCO VOLEIBOL CLUBE/AUDAX
407,NATASHA CRUZ,15,6,5,,,,4,3,2,4,-,-,-,-,.,.,9,-,2,3,33%,1,OSASCO VOLEIBOL CLUBE/AUDAX
407,CAMILA  BRAIT (L),18,*,*,*,*,*,-,-,-,-,-,-,18,-,78%,44%,-,-,-,-,.,-,OSASCO VOLEIBOL CLUBE/AUDAX
407,HOOKER DESTINEE,19,4,3,3,3,4,18,8,10,14,-,2,-,-,.,.,38,6,2,13,34%,3,OSASCO VOLEIBOL CLUBE/AUDAX
407,FRANCINE TOMAZONI,,,*,3,,,1,1,-1,2,1,-,-,-,.,.,4,1,-,1,25%,-,ESPORTE CLUBE PINHEIROS
407,AMANDA  RODRIGUES,,,,*,*,*,-,-,-1,5,1,-,-,-,.,.,-,-,-,-,.,-,ESPORTE CLUBE PINHEIROS
407,LORENA VIEZEL,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,ESPORTE CLUBE PINHEIROS
407,ALINE SILVA ALINE,,5,4,5,5,5,15,8,11,13,1,1,-,-,.,.,14,2,1,5,36%,9,ESPORTE CLUBE PINHEIROS
407,LORRAYNA MARYS,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,ESPORTE CLUBE PINHEIROS
407,PAYNE  KELSIE ,,,,*,*,,-,-,-,1,-,-,-,-,.,.,1,-,-,-,0%,-,ESPORTE CLUBE PINHEIROS
407,LYARA BATISTA,,3,2,*,3,3,4,2,4,12,-,-,-,-,.,.,2,-,-,2,100%,2,ESPORTE CLUBE PINHEIROS
407,MARI CASSEMIRO,,4,3,4,4,4,18,5,9,17,-,-,42,4,71%,40%,38,1,4,16,42%,2,ESPORTE CLUBE PINHEIROS
407,CLARISSE PEIXOTO,,6,5,6,6,6,15,6,9,18,1,3,29,2,66%,34%,31,1,2,11,35%,1,ESPORTE CLUBE PINHEIROS
407,ÁLVAREZ  HERRERA ,,1,6,1,1,1,15,5,5,19,2,1,2,-,100%,50%,34,2,6,12,35%,2,ESPORTE CLUBE PINHEIROS
407,LETICIA HEMELLY (L),,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,ESPORTE CLUBE PINHEIROS
407,JULIANA PERDIGÃO (L),,*,*,*,*,*,-,-,-,-,-,-,15,-,67%,53%,-,-,-,-,.,-,ESPORTE CLUBE PINHEIROS
407,CAMILA BARBOSA,,2,1,2,2,2,9,2,5,13,2,-,3,1,33%,33%,13,1,-,6,46%,3,ESPORTE CLUBE PINHEIROS
407,PIETRA JUKOSKI PIETRA,,,*,,,,-,-,-1,3,1,-,-,-,.,.,-,-,-,-,.,-,ESPORTE CLUBE PINHEIROS
408,ELIS BENTO,1,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,CURITIBA VÔLEI
408,TALIA  COSTA,2,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,CURITIBA VÔLEI
408,MARIANA  AQUINO,4,3,3,3,,,7,3,5,13,2,1,-,-,.,.,7,-,-,3,43%,3,CURITIBA VÔLEI
408,ANA  CAMARGO (L),5,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,CURITIBA VÔLEI
408,ANA CRISTINA VILELA PORTO ,6,1,1,1,,,3,2,3,11,-,1,-,-,.,.,2,-,-,1,50%,1,CURITIBA VÔLEI
408,VALESKA  MENEZES,8,,,*,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,CURITIBA VÔLEI
408,ALINE WIME SIQUEIRA,9,*,,,,,2,-,2,-,-,-,-,-,.,.,3,-,-,2,67%,-,CURITIBA VÔLEI
408,VIVIANE  GOES,10,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,CURITIBA VÔLEI
408,LAZCANO JULIETA,11,6,6,6,,,10,4,7,8,1,-,-,-,.,.,14,1,1,9,64%,1,CURITIBA VÔLEI
408,SABRINA  MACHADO,12,4,4,4,,,8,4,-,11,2,3,-,-,.,.,29,1,5,5,17%,-,CURITIBA VÔLEI
408,MARIANA GALON,14,*,,,,,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-,CURITIBA VÔLEI
408,PRISCILA SOUZA,16,2,2,2,,,17,7,14,12,-,-,32,1,41%,31%,28,1,1,14,50%,3,CURITIBA VÔLEI
408,ISABELA PAQUIARDI,17,5,5,5,,,9,1,4,16,1,-,10,-,40%,40%,24,2,2,9,38%,-,CURITIBA VÔLEI
408,JULIANA PAES JULIANA (L),18,*,*,*,,,-,-,-1,-,-,-,16,1,50%,31%,-,-,-,-,.,-,CURITIBA VÔLEI
408,ROSANE MAGGIONI,,*,6,1,,,1,1,1,6,-,-,-,-,.,.,-,-,-,-,.,1,VOLEI BALNEARIO CAMBORIU
408,JULIANA ODILON (L),,*,,*,,,-,-,-,1,-,-,1,-,100%,0%,-,-,-,-,.,-,VOLEI BALNEARIO CAMBORIU
408,LAIZA FERREIRA,,*,3,*,,,7,1,-1,4,2,-,-,-,.,.,16,5,1,6,38%,1,VOLEI BALNEARIO CAMBORIU
408,ARIELE FERREIRA ,,5,4,2,,,8,2,3,18,1,1,19,2,58%,26%,16,1,1,6,38%,1,VOLEI BALNEARIO CAMBORIU
408,PRISCILA  HELDES,,1,*,*,,,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-,VOLEI BALNEARIO CAMBORIU
408,RAQUEL LOFF,,,*,3,,,1,-,-,4,-,-,-,-,.,.,2,1,-,-,0%,1,VOLEI BALNEARIO CAMBORIU
408,IVNA COLOMBO IVNA,,2,1,4,,,17,7,15,7,-,-,19,-,32%,21%,33,1,1,13,39%,4,VOLEI BALNEARIO CAMBORIU
408,PAULA MOHR,,,,5,,,4,2,2,4,-,1,11,1,27%,9%,7,1,-,3,43%,-,VOLEI BALNEARIO CAMBORIU
408,ARIANE HELENA,,4,*,,,,2,1,-1,4,-,-,-,-,.,.,6,3,-,2,33%,-,VOLEI BALNEARIO CAMBORIU
408,ADRIANI  VILVERT ,,6,5,6,,,9,4,7,8,1,-,-,-,.,.,10,-,1,7,70%,2,VOLEI BALNEARIO CAMBORIU
408,GUTH ANA PÁULA ,,3,2,,,,1,1,-1,5,1,-,-,-,.,.,3,-,1,-,0%,1,VOLEI BALNEARIO CAMBORIU
408,SILVANA PAPINI (L),,*,*,*,,,-,-,-2,-,-,-,17,2,35%,12%,-,-,-,-,.,-,VOLEI BALNEARIO CAMBORIU
409,DANIELA TERRA (L),2,*,*,*,,,-,-,-,-,-,-,23,-,65%,43%,-,-,-,-,.,-,BRB/BRASILIA VOLEI
409,NATÁLIA SILVA,3,,*,*,,,1,-,-2,-,-,-,-,-,.,.,5,-,3,1,20%,-,BRB/BRASILIA VOLEI
409,ALESSANDRA SANTOS,4,5,5,4,,,7,1,-,7,-,-,12,2,50%,33%,19,1,4,7,37%,-,BRB/BRASILIA VOLEI
409,FERNANDA CAMPOS FERNANDA,5,3,3,2,,,3,1,2,7,1,-,-,-,.,.,4,-,-,2,50%,1,BRB/BRASILIA VOLEI
409,RENATA COLOMBO,6,4,4,3,,,12,2,5,5,2,-,-,-,.,.,28,2,3,11,39%,1,BRB/BRASILIA VOLEI
409,MARIANA BARRETO,7,1,1,6,,,3,3,3,8,-,1,1,-,0%,0%,2,-,-,1,50%,1,BRB/BRASILIA VOLEI
409,NATÁLIA FERNANDES SILVA,8,2,2,1,,,8,1,-4,12,3,-,31,4,26%,16%,16,5,-,7,44%,1,BRB/BRASILIA VOLEI
409,ANGELICA MALINVERNO,9,6,6,5,,,3,-,-1,7,-,-,-,-,.,.,9,2,2,2,22%,1,BRB/BRASILIA VOLEI
409,EMILCE SOSA EMILCE,10,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,BRB/BRASILIA VOLEI
409,GABRIELLE LIMA,11,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,BRB/BRASILIA VOLEI
409,EDUARDA SILVA EDUARDA (L),13,*,,,,,-,-,-2,-,-,-,3,2,0%,0%,-,-,-,-,.,-,BRB/BRASILIA VOLEI
409,DIANA MAXIMILIANO  DIANA,14,,*,*,,,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-,BRB/BRASILIA VOLEI
409,EDUARDA MACEDO,20,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,BRB/BRASILIA VOLEI
409,CLAUDINO FABIANA,,2,2,2,,,9,3,8,7,-,1,-,-,.,.,9,-,1,7,78%,1,DENTIL/PRAIA CLUBE
409,LLOYD CARLI ELLEN,,3,3,3,,,3,2,2,19,1,1,-,-,.,.,2,-,-,2,100%,-,DENTIL/PRAIA CLUBE
409,ELLEN  BRAGA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
409,BORGO PAULA,,,*,*,,,-,-,-1,-,-,-,-,-,.,.,4,-,1,-,0%,-,DENTIL/PRAIA CLUBE
409,ROSAMARIA MONTIBELLER,,,,*,,,2,-,2,-,-,-,3,-,100%,33%,3,-,-,2,67%,-,DENTIL/PRAIA CLUBE
409,MICHELLE PAVAO,,1,1,1,,,8,5,5,17,1,4,7,-,86%,71%,13,-,2,3,23%,1,DENTIL/PRAIA CLUBE
409,NICOLE  FAWCETT,,6,6,6,,,11,5,7,5,2,1,-,-,.,.,16,2,-,7,44%,3,DENTIL/PRAIA CLUBE
